id	name	full_time_course	time_18h	time_48h
ENSG00000153044	CENPH	18 h	All	Yers-Salm
ENSG00000153046	CDYL	18 & 48 h	All	All
ENSG00000153048	CARHSP1	18 & 48 h	All	All
ENSG00000153066	TXNDC11	Yers-Salm	non-DE	non-DE
ENSG00000153071	DAB2	18 & 48 h	Yers-Salm	All
ENSG00000153094	BCL2L11	All	Yers-Salm	All
ENSG00000153107	ANAPC1	18 h	All	non-DE
ENSG00000153113	CAST	Yers-Salm	non-DE	non-DE
ENSG00000153130	SCOC	non-DE	non-DE	non-DE
ENSG00000153140	CETN3	non-DE	non-DE	non-DE
ENSG00000153147	SMARCA5	Yers-Salm	Yers-Salm	non-DE
ENSG00000153157	SYCP2L	Yers-Salm	non-DE	non-DE
ENSG00000153162	BMP6	All	All	All
ENSG00000153165	RGPD3	non-DE	non-DE	non-DE
ENSG00000153179	RASSF3	Yers-Salm	non-DE	non-DE
ENSG00000153187	HNRNPU	non-DE	non-DE	non-DE
ENSG00000153201	RANBP2	non-DE	non-DE	non-DE
ENSG00000153207	AHCTF1	48 h	non-DE	All
ENSG00000153208	MERTK	non-DE	non-DE	non-DE
ENSG00000153214	TMEM87B	48 h	non-DE	All
ENSG00000153234	NR4A2	All	All	non-DE
ENSG00000153250	RBMS1	18 & 48 h	All	All
ENSG00000153266	FEZF2	48 h	non-DE	All
ENSG00000153291	SLC25A27	All	All	MTB
ENSG00000153310	FAM49B	non-DE	non-DE	non-DE
ENSG00000153317	ASAP1	18 & 48 h	All	All
ENSG00000153339	TRAPPC8	non-DE	non-DE	non-DE
ENSG00000153391	INO80C	non-DE	non-DE	non-DE
ENSG00000153395	LPCAT1	Yers-Salm	Yers-Salm	non-DE
ENSG00000153406	NMRAL1	18 h	All	non-DE
ENSG00000153443	UBALD1	Yers-Salm	non-DE	non-DE
ENSG00000153485	TMEM251	48 h	Yers-Salm	All
ENSG00000153487	ING1	non-DE	non-DE	non-DE
ENSG00000153531	ADPRHL1	18 h	Virulent	non-DE
ENSG00000153551	CMTM7	18 & 48 h	All	All
ENSG00000153560	UBP1	Yers-Salm	non-DE	non-DE
ENSG00000153561	RMND5A	18 h	All	non-DE
ENSG00000153574	RPIA	Yers-Salm	non-DE	non-DE
ENSG00000153575	TUBGCP5	18 h	All	Yers-Salm
ENSG00000153707	PTPRD	48 h	non-DE	All
ENSG00000153721	CNKSR3	non-DE	non-DE	non-DE
ENSG00000153767	GTF2E1	18 & 48 h	All	All
ENSG00000153774	CFDP1	18 h	All	Yers-Salm
ENSG00000153786	ZDHHC7	48 h	non-DE	All
ENSG00000153790	C7orf31	18 h	All	non-DE
ENSG00000153814	JAZF1	18 h	All	non-DE
ENSG00000153815	CMIP	18 & 48 h	All	All
ENSG00000153823	PID1	18 & 48 h	All	All
ENSG00000153827	TRIP12	18 & 48 h	All	All
ENSG00000153832	FBXO36	non-DE	non-DE	non-DE
ENSG00000153879	CEBPG	non-DE	Yers-Salm	non-DE
ENSG00000153885	KCTD15	Yers-Salm	Yers-Salm	non-DE
ENSG00000153896	ZNF599	Yers-Salm	non-DE	non-DE
ENSG00000153898	MCOLN2	All	All	All
ENSG00000153904	DDAH1	non-DE	Yers-Salm	non-DE
ENSG00000153914	SREK1	non-DE	non-DE	non-DE
ENSG00000153922	CHD1	18 h	Virulent	non-DE
ENSG00000153933	DGKE	48 h	non-DE	All
ENSG00000153936	HS2ST1	non-DE	non-DE	non-DE
ENSG00000153944	MSI2	non-DE	non-DE	non-DE
ENSG00000153975	ZUFSP	18 h	All	non-DE
ENSG00000153976	HS3ST3A1	All	All	All
ENSG00000153982	GDPD1	18 & 48 h	MTB	MTB
ENSG00000153989	NUS1	18 & 48 h	All	All
ENSG00000154001	PPP2R5E	non-DE	non-DE	non-DE
ENSG00000154027	AK5	non-DE	non-DE	non-DE
ENSG00000154035	C17orf103	48 h	non-DE	MTB
ENSG00000154040	CABYR	48 h	non-DE	All
ENSG00000154059	IMPACT	18 h	Virulent	non-DE
ENSG00000154079	C6orf57	non-DE	Yers-Salm	non-DE
ENSG00000154099	DNAAF1	All	All	All
ENSG00000154114	TBCEL	non-DE	non-DE	non-DE
ENSG00000154122	ANKH	All	All	All
ENSG00000154124	FAM105B	18 h	All	non-DE
ENSG00000154127	UBASH3B	18 h	Virulent	non-DE
ENSG00000154134	ROBO3	non-DE	non-DE	non-DE
ENSG00000154144	TBRG1	18 h	All	non-DE
ENSG00000154146	NRGN	18 h	All	non-DE
ENSG00000154153	FAM134B	Yers-Salm	Yers-Salm	non-DE
ENSG00000154174	TOMM70A	18 h	Yers-Salm	non-DE
ENSG00000154217	PITPNC1	18 h	MTB	Yers-Salm
ENSG00000154222	CC2D1B	18 h	Virulent	non-DE
ENSG00000154229	PRKCA	Yers-Salm	Yers-Salm	non-DE
ENSG00000154237	LRRK1	non-DE	non-DE	non-DE
ENSG00000154240	CEP112	18 h	All	non-DE
ENSG00000154262	ABCA6	Yers-Salm	non-DE	non-DE
ENSG00000154263	ABCA10	non-DE	Yers-Salm	non-DE
ENSG00000154265	ABCA5	18 h	All	non-DE
ENSG00000154277	UCHL1	non-DE	non-DE	non-DE
ENSG00000154305	MIA3	Yers-Salm	Yers-Salm	non-DE
ENSG00000154309	DISP1	18 & 48 h	All	All
ENSG00000154310	TNIK	18 & 48 h	All	All
ENSG00000154328	NEIL2	18 h	Virulent	non-DE
ENSG00000154330	PGM5	48 h	non-DE	Yers-Salm
ENSG00000154358	OBSCN	18 h	Virulent	non-DE
ENSG00000154359	LONRF1	18 & 48 h	All	All
ENSG00000154370	TRIM11	non-DE	non-DE	non-DE
ENSG00000154380	ENAH	48 h	non-DE	All
ENSG00000154429	CCSAP	Yers-Salm	non-DE	Yers-Salm
ENSG00000154447	SH3RF1	18 & 48 h	All	All
ENSG00000154451	GBP5	All	Virulent	All
ENSG00000154473	BUB3	18 h	All	non-DE
ENSG00000154511	FAM69A	non-DE	Yers-Salm	non-DE
ENSG00000154518	ATP5G3	18 h	All	Yers-Salm
ENSG00000154548	SRSF12	18 & 48 h	All	All
ENSG00000154582	TCEB1	non-DE	non-DE	non-DE
ENSG00000154589	LY96	48 h	non-DE	All
ENSG00000154620	TMSB4Y	non-DE	non-DE	Yers-Salm
ENSG00000154639	CXADR	non-DE	non-DE	non-DE
ENSG00000154640	BTG3	18 & 48 h	All	All
ENSG00000154642	C21orf91	All	All	non-DE
ENSG00000154655	L3MBTL4	18 & 48 h	All	All
ENSG00000154710	RABGEF1	18 h	All	non-DE
ENSG00000154719	MRPL39	18 h	Virulent	non-DE
ENSG00000154721	JAM2	18 h	Yers-Salm	Yers-Salm
ENSG00000154723	ATP5J	18 h	Virulent	Yers-Salm
ENSG00000154727	GABPA	non-DE	non-DE	non-DE
ENSG00000154736	ADAMTS5	Yers-Salm	non-DE	All
ENSG00000154743	TSEN2	18 h	Virulent	non-DE
ENSG00000154760	SLFN13	18 & 48 h	All	All
ENSG00000154767	XPC	18 h	MTB	non-DE
ENSG00000154781	CCDC174	18 h	All	non-DE
ENSG00000154783	FGD5	Yers-Salm	non-DE	Yers-Salm
ENSG00000154803	FLCN	non-DE	non-DE	non-DE
ENSG00000154813	DPH3	18 & 48 h	All	non-DE
ENSG00000154814	OXNAD1	18 h	All	Yers-Salm
ENSG00000154822	PLCL2	Yers-Salm	non-DE	non-DE
ENSG00000154832	CXXC1	Yers-Salm	non-DE	non-DE
ENSG00000154839	SKA1	18 h	All	Yers-Salm
ENSG00000154845	PPP4R1	18 & 48 h	All	All
ENSG00000154856	APCDD1	non-DE	Yers-Salm	Yers-Salm
ENSG00000154889	MPPE1	48 h	Yers-Salm	All
ENSG00000154917	RAB6B	18 h	All	non-DE
ENSG00000154920	EME1	18 & 48 h	All	Yers-Salm
ENSG00000154930	ACSS1	18 & 48 h	All	All
ENSG00000154945	ANKRD40	Yers-Salm	non-DE	non-DE
ENSG00000154957	ZNF18	48 h	non-DE	All
ENSG00000154978	VOPP1	48 h	non-DE	All
ENSG00000155008	APOOL	18 & 48 h	All	All
ENSG00000155011	DKK2	non-DE	non-DE	non-DE
ENSG00000155016	CYP2U1	18 & 48 h	All	All
ENSG00000155034	FBXL18	48 h	Yers-Salm	All
ENSG00000155085	AK9	18 h	Virulent	non-DE
ENSG00000155090	KLF10	non-DE	Yers-Salm	Yers-Salm
ENSG00000155093	PTPRN2	48 h	non-DE	All
ENSG00000155096	AZIN1	18 & 48 h	All	All
ENSG00000155097	ATP6V1C1	Yers-Salm	non-DE	non-DE
ENSG00000155099	TMEM55A	18 h	All	non-DE
ENSG00000155100	OTUD6B	non-DE	non-DE	non-DE
ENSG00000155111	CDK19	non-DE	non-DE	non-DE
ENSG00000155115	GTF3C6	18 h	Virulent	non-DE
ENSG00000155130	MARCKS	Yers-Salm	Yers-Salm	Yers-Salm
ENSG00000155158	TTC39B	All	All	MTB
ENSG00000155189	AGPAT5	18 h	All	Yers-Salm
ENSG00000155229	MMS19	18 h	All	non-DE
ENSG00000155252	PI4K2A	non-DE	non-DE	Yers-Salm
ENSG00000155254	MARVELD1	All	All	Yers-Salm
ENSG00000155256	ZFYVE27	18 h	All	non-DE
ENSG00000155265	GOLGA7B	non-DE	Yers-Salm	Yers-Salm
ENSG00000155275	TRMT44	non-DE	Yers-Salm	MTB
ENSG00000155287	SLC25A28	18 & 48 h	Yers-Salm	All
ENSG00000155304	HSPA13	non-DE	non-DE	non-DE
ENSG00000155307	SAMSN1	All	All	Yers-Salm
ENSG00000155313	USP25	Yers-Salm	non-DE	non-DE
ENSG00000155324	GRAMD3	Yers-Salm	Yers-Salm	non-DE
ENSG00000155329	ZCCHC10	Yers-Salm	non-DE	non-DE
ENSG00000155330	C16orf87	non-DE	non-DE	non-DE
ENSG00000155363	MOV10	Yers-Salm	Yers-Salm	non-DE
ENSG00000155366	RHOC	18 h	All	non-DE
ENSG00000155367	PPM1J	non-DE	Yers-Salm	non-DE
ENSG00000155368	DBI	non-DE	non-DE	Yers-Salm
ENSG00000155380	SLC16A1	18 h	All	non-DE
ENSG00000155393	HEATR3	18 h	All	non-DE
ENSG00000155438	MKI67IP	18 h	Virulent	non-DE
ENSG00000155463	OXA1L	18 & 48 h	All	All
ENSG00000155465	SLC7A7	18 h	Yers-Salm	non-DE
ENSG00000155506	LARP1	Yers-Salm	non-DE	non-DE
ENSG00000155508	CNOT8	non-DE	non-DE	non-DE
ENSG00000155530	LRGUK	non-DE	non-DE	non-DE
ENSG00000155542	SETD9	18 h	All	non-DE
ENSG00000155545	MIER3	18 h	Virulent	All
ENSG00000155561	NUP205	non-DE	non-DE	non-DE
ENSG00000155592	ZKSCAN2	non-DE	Yers-Salm	Yers-Salm
ENSG00000155621	C9orf85	48 h	non-DE	All
ENSG00000155629	PIK3AP1	18 & 48 h	Virulent	All
ENSG00000155636	RBM45	non-DE	non-DE	non-DE
ENSG00000155640	C10orf12	18 & 48 h	All	All
ENSG00000155657	TTN	18 h	Virulent	non-DE
ENSG00000155659	VSIG4	non-DE	non-DE	non-DE
ENSG00000155660	PDIA4	non-DE	non-DE	non-DE
ENSG00000155666	KDM8	non-DE	non-DE	non-DE
ENSG00000155719	OTOA	48 h	Yers-Salm	All
ENSG00000155729	KCTD18	18 h	All	non-DE
ENSG00000155744	FAM126B	18 & 48 h	All	All
ENSG00000155755	TMEM237	Yers-Salm	Yers-Salm	Yers-Salm
ENSG00000155760	FZD7	18 & 48 h	All	All
ENSG00000155792	DEPTOR	All	All	All
ENSG00000155827	RNF20	18 h	All	non-DE
ENSG00000155846	PPARGC1B	Yers-Salm	Yers-Salm	Yers-Salm
ENSG00000155849	ELMO1	All	All	All
ENSG00000155850	SLC26A2	48 h	non-DE	All
ENSG00000155858	LSM11	18 h	All	Yers-Salm
ENSG00000155868	MED7	18 h	All	non-DE
ENSG00000155876	RRAGA	non-DE	non-DE	non-DE
ENSG00000155893	ACPL2	All	All	All
ENSG00000155903	RASA2	18 h	All	non-DE
ENSG00000155906	RMND1	non-DE	non-DE	Yers-Salm
ENSG00000155926	SLA	non-DE	non-DE	non-DE
ENSG00000155957	TMBIM4	18 h	All	Yers-Salm
ENSG00000155959	VBP1	non-DE	Yers-Salm	non-DE
ENSG00000155962	CLIC2	Yers-Salm	non-DE	non-DE
ENSG00000155966	AFF2	All	All	All
ENSG00000155974	GRIP1	48 h	non-DE	All
ENSG00000155975	VPS37A	18 h	All	non-DE
ENSG00000155984	TMEM185A	non-DE	Yers-Salm	non-DE
ENSG00000156011	PSD3	All	All	Yers-Salm
ENSG00000156017	C9orf41	18 h	Virulent	non-DE
ENSG00000156026	MCU	non-DE	non-DE	non-DE
ENSG00000156030	ELMSAN1	48 h	non-DE	MTB
ENSG00000156042	TTC18	18 & 48 h	Virulent	All
ENSG00000156049	GNA14	18 & 48 h	All	All
ENSG00000156050	FAM161B	18 h	All	non-DE
ENSG00000156052	GNAQ	non-DE	non-DE	non-DE
ENSG00000156110	ADK	18 & 48 h	All	All
ENSG00000156113	KCNMA1	18 h	All	Yers-Salm
ENSG00000156127	BATF	All	MTB	non-DE
ENSG00000156136	DCK	18 h	All	non-DE
ENSG00000156150	ALX3	non-DE	non-DE	non-DE
ENSG00000156162	DPY19L4	non-DE	non-DE	non-DE
ENSG00000156170	NDUFAF6	18 h	All	non-DE
ENSG00000156171	DRAM2	non-DE	Yers-Salm	non-DE
ENSG00000156172	C8orf37	Yers-Salm	non-DE	non-DE
ENSG00000156206	C15orf26	All	All	All
ENSG00000156232	WHAMM	Yers-Salm	Yers-Salm	non-DE
ENSG00000156234	CXCL13	18 h	All	Yers-Salm
ENSG00000156239	N6AMT1	18 h	Virulent	non-DE
ENSG00000156253	RWDD2B	non-DE	non-DE	non-DE
ENSG00000156256	USP16	non-DE	non-DE	non-DE
ENSG00000156261	CCT8	non-DE	Yers-Salm	non-DE
ENSG00000156265	MAP3K7CL	All	All	All
ENSG00000156273	BACH1	All	All	All
ENSG00000156298	TSPAN7	48 h	non-DE	All
ENSG00000156299	TIAM1	non-DE	Yers-Salm	Yers-Salm
ENSG00000156304	SCAF4	18 h	All	Yers-Salm
ENSG00000156313	RPGR	18 & 48 h	All	All
ENSG00000156345	CDK20	18 h	Virulent	non-DE
ENSG00000156374	PCGF6	non-DE	non-DE	non-DE
ENSG00000156381	ANKRD9	18 & 48 h	All	All
ENSG00000156384	SFR1	non-DE	Yers-Salm	non-DE
ENSG00000156398	SFXN2	18 h	All	Yers-Salm
ENSG00000156411	C14orf2	18 h	Yers-Salm	Yers-Salm
ENSG00000156414	TDRD9	non-DE	non-DE	non-DE
ENSG00000156453	PCDH1	non-DE	non-DE	non-DE
ENSG00000156467	UQCRB	48 h	non-DE	All
ENSG00000156469	MTERFD1	18 h	Virulent	non-DE
ENSG00000156471	PTDSS1	18 h	Virulent	non-DE
ENSG00000156482	RPL30	18 & 48 h	All	All
ENSG00000156500	FAM122C	18 h	Virulent	non-DE
ENSG00000156502	SUPV3L1	18 h	All	non-DE
ENSG00000156504	FAM122B	non-DE	non-DE	non-DE
ENSG00000156508	EEF1A1	48 h	non-DE	All
ENSG00000156509	FBXO43	18 & 48 h	All	All
ENSG00000156515	HK1	18 h	All	non-DE
ENSG00000156521	TYSND1	All	All	All
ENSG00000156531	PHF6	non-DE	non-DE	non-DE
ENSG00000156535	CD109	non-DE	Yers-Salm	Yers-Salm
ENSG00000156587	UBE2L6	Yers-Salm	non-DE	non-DE
ENSG00000156599	ZDHHC5	18 & 48 h	All	All
ENSG00000156603	MED19	non-DE	non-DE	non-DE
ENSG00000156639	ZFAND3	18 & 48 h	All	Yers-Salm
ENSG00000156642	NPTN	18 & 48 h	All	All
ENSG00000156650	KAT6B	non-DE	non-DE	non-DE
ENSG00000156671	SAMD8	18 & 48 h	All	All
ENSG00000156675	RAB11FIP1	non-DE	non-DE	non-DE
ENSG00000156697	UTP14A	18 h	Virulent	non-DE
ENSG00000156709	AIFM1	18 & 48 h	All	All
ENSG00000156711	MAPK13	Yers-Salm	Yers-Salm	non-DE
ENSG00000156735	BAG4	non-DE	non-DE	non-DE
ENSG00000156787	TBC1D31	non-DE	non-DE	non-DE
ENSG00000156795	WDYHV1	18 h	All	non-DE
ENSG00000156802	ATAD2	18 h	All	non-DE
ENSG00000156804	FBXO32	18 h	MTB	non-DE
ENSG00000156831	NSMCE2	non-DE	non-DE	Yers-Salm
ENSG00000156853	ZNF689	18 h	All	non-DE
ENSG00000156858	PRR14	non-DE	non-DE	non-DE
ENSG00000156860	FBRS	18 & 48 h	All	All
ENSG00000156869	FRRS1	48 h	non-DE	Yers-Salm
ENSG00000156873	PHKG2	Yers-Salm	non-DE	non-DE
ENSG00000156875	HIAT1	18 & 48 h	Yers-Salm	All
ENSG00000156876	SASS6	non-DE	non-DE	non-DE
ENSG00000156886	ITGAD	18 h	All	Yers-Salm
ENSG00000156928	MALSU1	18 h	Virulent	non-DE
ENSG00000156931	VPS8	18 h	All	non-DE
ENSG00000156958	GALK2	non-DE	non-DE	Yers-Salm
ENSG00000156966	B3GNT7	non-DE	non-DE	Yers-Salm
ENSG00000156970	BUB1B	18 h	All	Yers-Salm
ENSG00000156973	PDE6D	18 h	All	non-DE
ENSG00000156976	EIF4A2	non-DE	Yers-Salm	non-DE
ENSG00000156983	BRPF1	non-DE	non-DE	non-DE
ENSG00000156990	RPUSD3	18 & 48 h	All	All
ENSG00000157014	TATDN2	Yers-Salm	non-DE	Yers-Salm
ENSG00000157017	GHRL	48 h	Yers-Salm	All
ENSG00000157020	SEC13	18 h	Virulent	non-DE
ENSG00000157036	EXOG	non-DE	non-DE	non-DE
ENSG00000157045	NTAN1	48 h	non-DE	All
ENSG00000157064	NMNAT2	non-DE	Yers-Salm	Yers-Salm
ENSG00000157077	ZFYVE9	18 h	All	non-DE
ENSG00000157087	ATP2B2	non-DE	non-DE	non-DE
ENSG00000157106	SMG1	18 h	Yers-Salm	non-DE
ENSG00000157107	FCHO2	non-DE	non-DE	non-DE
ENSG00000157110	RBPMS	18 h	Yers-Salm	Yers-Salm
ENSG00000157111	TMEM171	48 h	Yers-Salm	All
ENSG00000157168	NRG1	non-DE	non-DE	non-DE
ENSG00000157181	C1orf27	non-DE	non-DE	non-DE
ENSG00000157184	CPT2	non-DE	Yers-Salm	non-DE
ENSG00000157191	NECAP2	Yers-Salm	Yers-Salm	non-DE
ENSG00000157193	LRP8	48 h	non-DE	All
ENSG00000157212	PAXIP1	non-DE	non-DE	non-DE
ENSG00000157214	STEAP2	48 h	non-DE	All
ENSG00000157216	SSBP3	Yers-Salm	non-DE	non-DE
ENSG00000157224	CLDN12	18 & 48 h	All	All
ENSG00000157227	MMP14	18 & 48 h	All	All
ENSG00000157240	FZD1	Yers-Salm	non-DE	non-DE
ENSG00000157259	GATAD1	non-DE	Yers-Salm	non-DE
ENSG00000157303	SUSD3	non-DE	non-DE	non-DE
ENSG00000157326	DHRS4	48 h	non-DE	MTB
ENSG00000157349	DDX19B	non-DE	non-DE	non-DE
ENSG00000157350	ST3GAL2	18 & 48 h	All	All
ENSG00000157353	FUK	non-DE	non-DE	non-DE
ENSG00000157379	DHRS1	48 h	non-DE	All
ENSG00000157426	AASDH	non-DE	Yers-Salm	non-DE
ENSG00000157429	ZNF19	non-DE	Yers-Salm	non-DE
ENSG00000157445	CACNA2D3	48 h	non-DE	MTB
ENSG00000157450	RNF111	18 h	Virulent	non-DE
ENSG00000157456	CCNB2	18 h	All	Yers-Salm
ENSG00000157483	MYO1E	non-DE	non-DE	non-DE
ENSG00000157500	APPL1	18 h	All	non-DE
ENSG00000157510	AFAP1L1	non-DE	non-DE	Yers-Salm
ENSG00000157514	TSC22D3	48 h	non-DE	MTB
ENSG00000157538	DSCR3	non-DE	Yers-Salm	non-DE
ENSG00000157540	DYRK1A	18 h	All	non-DE
ENSG00000157542	KCNJ6	48 h	Yers-Salm	All
ENSG00000157551	KCNJ15	18 & 48 h	MTB	All
ENSG00000157557	ETS2	All	All	All
ENSG00000157570	TSPAN18	18 h	Yers-Salm	Yers-Salm
ENSG00000157593	SLC35B2	48 h	non-DE	All
ENSG00000157600	TMEM164	non-DE	non-DE	non-DE
ENSG00000157601	MX1	All	non-DE	All
ENSG00000157617	C2CD2	All	Virulent	All
ENSG00000157625	TAB3	18 & 48 h	All	All
ENSG00000157637	SLC38A10	non-DE	non-DE	non-DE
ENSG00000157657	ZNF618	18 & 48 h	All	All
ENSG00000157680	DGKI	non-DE	non-DE	non-DE
ENSG00000157693	C9orf91	All	All	All
ENSG00000157734	SNX22	Yers-Salm	non-DE	non-DE
ENSG00000157741	UBN2	non-DE	Virulent	non-DE
ENSG00000157764	BRAF	18 h	All	non-DE
ENSG00000157778	PSMG3	18 h	All	non-DE
ENSG00000157796	WDR19	48 h	non-DE	All
ENSG00000157800	SLC37A3	non-DE	non-DE	non-DE
ENSG00000157823	AP3S2	non-DE	non-DE	non-DE
ENSG00000157827	FMNL2	18 h	All	non-DE
ENSG00000157833	GAREML	18 & 48 h	All	All
ENSG00000157837	SPPL3	48 h	non-DE	All
ENSG00000157869	RAB28	non-DE	non-DE	non-DE
ENSG00000157870	FAM213B	18 & 48 h	Virulent	All
ENSG00000157873	TNFRSF14	48 h	non-DE	All
ENSG00000157881	PANK4	Yers-Salm	non-DE	non-DE
ENSG00000157895	C12orf43	18 h	All	non-DE
ENSG00000157911	PEX10	Yers-Salm	Yers-Salm	Yers-Salm
ENSG00000157916	RER1	non-DE	non-DE	non-DE
ENSG00000157933	SKI	48 h	non-DE	All
ENSG00000157954	WIPI2	non-DE	non-DE	non-DE
ENSG00000157978	LDLRAP1	Yers-Salm	non-DE	non-DE
ENSG00000157985	AGAP1	non-DE	non-DE	non-DE
ENSG00000157992	KRTCAP3	18 h	Virulent	non-DE
ENSG00000158006	PAFAH2	non-DE	non-DE	non-DE
ENSG00000158019	BRE	non-DE	non-DE	non-DE
ENSG00000158023	WDR66	non-DE	Yers-Salm	non-DE
ENSG00000158042	MRPL17	18 h	All	non-DE
ENSG00000158050	DUSP2	All	All	non-DE
ENSG00000158062	UBXN11	18 & 48 h	All	All
ENSG00000158079	PTPDC1	18 h	Yers-Salm	Yers-Salm
ENSG00000158089	GALNT14	non-DE	non-DE	non-DE
ENSG00000158092	NCK1	non-DE	Yers-Salm	non-DE
ENSG00000158106	RHPN1	18 h	All	Yers-Salm
ENSG00000158109	TPRG1L	Yers-Salm	Yers-Salm	All
ENSG00000158122	AAED1	Yers-Salm	non-DE	non-DE
ENSG00000158156	XKR8	18 h	Virulent	Yers-Salm
ENSG00000158158	CNNM4	18 h	All	non-DE
ENSG00000158161	EYA3	18 & 48 h	All	All
ENSG00000158163	DZIP1L	All	Yers-Salm	Yers-Salm
ENSG00000158169	FANCC	18 h	All	non-DE
ENSG00000158186	MRAS	non-DE	non-DE	non-DE
ENSG00000158195	WASF2	Yers-Salm	non-DE	non-DE
ENSG00000158201	ABHD3	non-DE	Yers-Salm	non-DE
ENSG00000158220	ESYT3	non-DE	non-DE	non-DE
ENSG00000158234	FAIM	non-DE	non-DE	non-DE
ENSG00000158270	COLEC12	48 h	Yers-Salm	All
ENSG00000158286	RNF207	non-DE	Yers-Salm	non-DE
ENSG00000158290	CUL4B	Yers-Salm	non-DE	non-DE
ENSG00000158292	GPR153	18 & 48 h	All	All
ENSG00000158296	SLC13A3	non-DE	non-DE	non-DE
ENSG00000158301	GPRASP2	non-DE	All	non-DE
ENSG00000158315	RHBDL2	18 & 48 h	All	All
ENSG00000158321	AUTS2	48 h	MTB	All
ENSG00000158352	SHROOM4	48 h	non-DE	All
ENSG00000158373	HIST1H2BD	18 h	All	non-DE
ENSG00000158402	CDC25C	18 h	All	Yers-Salm
ENSG00000158406	HIST1H4H	18 h	All	non-DE
ENSG00000158411	MITD1	non-DE	Yers-Salm	non-DE
ENSG00000158417	EIF5B	18 h	All	non-DE
ENSG00000158428	C2orf62	18 h	All	Yers-Salm
ENSG00000158435	CNOT11	non-DE	non-DE	non-DE
ENSG00000158457	TSPAN33	18 h	MTB	non-DE
ENSG00000158467	AHCYL2	non-DE	non-DE	non-DE
ENSG00000158470	B4GALT5	All	Virulent	All
ENSG00000158473	CD1D	non-DE	non-DE	non-DE
ENSG00000158477	CD1A	non-DE	non-DE	non-DE
ENSG00000158480	SPATA2	Yers-Salm	Yers-Salm	Yers-Salm
ENSG00000158481	CD1C	non-DE	Yers-Salm	non-DE
ENSG00000158483	FAM86C1	18 h	Virulent	non-DE
ENSG00000158485	CD1B	non-DE	non-DE	non-DE
ENSG00000158488	CD1E	non-DE	Yers-Salm	non-DE
ENSG00000158517	NCF1	18 & 48 h	All	Yers-Salm
ENSG00000158526	TSR2	non-DE	non-DE	non-DE
ENSG00000158545	ZC3H18	non-DE	non-DE	non-DE
ENSG00000158552	ZFAND2B	Yers-Salm	Yers-Salm	non-DE
ENSG00000158555	GDPD5	All	All	non-DE
ENSG00000158604	TMED4	18 h	All	non-DE
ENSG00000158615	PPP1R15B	All	All	All
ENSG00000158623	COPG2	non-DE	non-DE	non-DE
ENSG00000158636	C11orf30	18 h	All	Yers-Salm
ENSG00000158669	AGPAT6	18 h	All	Yers-Salm
ENSG00000158683	PKD1L1	18 h	All	non-DE
ENSG00000158691	ZSCAN12	non-DE	non-DE	non-DE
ENSG00000158710	TAGLN2	non-DE	non-DE	non-DE
ENSG00000158711	ELK4	non-DE	non-DE	non-DE
ENSG00000158714	SLAMF8	18 & 48 h	All	All
ENSG00000158715	SLC45A3	18 h	All	non-DE
ENSG00000158716	DUSP23	18 & 48 h	All	All
ENSG00000158717	RNF166	All	All	All
ENSG00000158747	NBL1	non-DE	non-DE	non-DE
ENSG00000158769	F11R	18 h	Yers-Salm	non-DE
ENSG00000158773	USF1	Yers-Salm	non-DE	non-DE
ENSG00000158792	SPATA2L	non-DE	MTB	non-DE
ENSG00000158793	NIT1	18 h	All	non-DE
ENSG00000158796	DEDD	non-DE	Yers-Salm	non-DE
ENSG00000158805	ZNF276	18 & 48 h	All	All
ENSG00000158813	EDA	18 & 48 h	All	Yers-Salm
ENSG00000158825	CDA	18 & 48 h	All	All
ENSG00000158828	PINK1	18 h	All	non-DE
ENSG00000158850	B4GALT3	18 h	All	non-DE
ENSG00000158859	ADAMTS4	18 h	All	non-DE
ENSG00000158863	FAM160B2	non-DE	non-DE	non-DE
ENSG00000158864	NDUFS2	48 h	non-DE	All
ENSG00000158869	FCER1G	18 & 48 h	All	All
ENSG00000158882	TOMM40L	18 h	All	non-DE
ENSG00000158887	MPZ	48 h	non-DE	All
ENSG00000158941	KIAA1967	non-DE	non-DE	non-DE
ENSG00000158966	CACHD1	Yers-Salm	non-DE	non-DE
ENSG00000158985	CDC42SE2	48 h	Yers-Salm	All
ENSG00000158987	RAPGEF6	non-DE	non-DE	non-DE
ENSG00000159023	EPB41	18 h	All	Yers-Salm
ENSG00000159055	MIS18A	18 h	All	non-DE
ENSG00000159063	ALG8	18 h	All	non-DE
ENSG00000159069	FBXW5	18 & 48 h	All	All
ENSG00000159079	C21orf59	non-DE	non-DE	non-DE
ENSG00000159082	SYNJ1	non-DE	non-DE	non-DE
ENSG00000159086	PAXBP1	non-DE	non-DE	non-DE
ENSG00000159110	IFNAR2	non-DE	Yers-Salm	Yers-Salm
ENSG00000159111	MRPL10	48 h	non-DE	All
ENSG00000159128	IFNGR2	All	All	All
ENSG00000159131	GART	18 h	Virulent	non-DE
ENSG00000159140	SON	48 h	Yers-Salm	All
ENSG00000159147	DONSON	18 h	All	Yers-Salm
ENSG00000159166	LAD1	18 & 48 h	All	All
ENSG00000159173	TNNI1	18 & 48 h	All	All
ENSG00000159176	CSRP1	48 h	non-DE	All
ENSG00000159189	C1QC	non-DE	non-DE	Yers-Salm
